"Date","Price","Open","High","Low","Vol.","Change %"
"04/26/2012","7.12","7.01","7.12","6.93","21.86M","0.71%"
"04/25/2012","7.07","7.20","7.23","7.01","30.17M","-2.62%"
"04/24/2012","7.26","7.15","7.29","7.15","18.73M","0.83%"
"04/23/2012","7.20","7.11","7.24","7.09","14.17M","0.00%"
"04/20/2012","7.20","7.25","7.33","7.19","13.63M","-0.14%"
"04/19/2012","7.21","7.24","7.29","7.16","13.65M","-0.41%"
"04/18/2012","7.24","7.25","7.26","7.13","22.26M","-0.14%"
"04/17/2012","7.25","7.32","7.35","7.18","15.31M","0.28%"
"04/16/2012","7.23","7.30","7.32","7.17","18.73M","-0.55%"
"04/13/2012","7.27","7.35","7.38","7.22","17.93M","-2.02%"
"04/12/2012","7.42","7.30","7.45","7.26","12.82M","2.06%"
"04/11/2012","7.27","7.27","7.37","7.27","20.81M","0.55%"
"04/10/2012","7.23","7.26","7.34","7.09","18.47M","-0.14%"
"04/09/2012","7.24","7.23","7.24","7.17","14.52M","-0.55%"
"04/05/2012","7.28","7.32","7.41","7.23","24.28M","-0.55%"
"04/04/2012","7.32","7.46","7.49","7.31","19.82M","-2.53%"
"04/03/2012","7.51","7.57","7.64","7.50","11.94M","-0.79%"
"04/02/2012","7.57","7.58","7.63","7.52","10.61M","0.26%"
"03/30/2012","7.55","7.61","7.64","7.45","15.11M","-0.53%"
"03/29/2012","7.59","7.60","7.60","7.47","16.80M","-0.65%"
"03/28/2012","7.64","7.78","7.78","7.59","13.11M","-2.18%"
"03/27/2012","7.81","7.84","7.86","7.75","13.35M","-0.26%"
"03/26/2012","7.83","7.77","7.86","7.77","10.85M","0.90%"
"03/23/2012","7.76","7.67","7.78","7.64","19.24M","1.44%"
"03/22/2012","7.65","7.62","7.66","7.53","27.16M","-0.26%"
"03/21/2012","7.67","7.62","7.70","7.61","10.82M","0.13%"
"03/20/2012","7.66","7.68","7.72","7.63","23.56M","-1.42%"
"03/19/2012","7.77","7.84","7.85","7.74","12.99M","-0.89%"
"03/16/2012","7.84","7.81","7.89","7.80","10.95M","0.26%"
"03/15/2012","7.82","7.67","7.82","7.62","11.30M","0.51%"
"03/14/2012","7.78","7.77","7.82","7.71","13.89M","-0.13%"
"03/13/2012","7.79","7.69","7.80","7.69","15.28M","1.70%"
"03/12/2012","7.66","7.64","7.67","7.58","11.45M","-0.65%"
"03/09/2012","7.71","7.61","7.72","7.51","18.48M","1.72%"
"03/08/2012","7.58","7.56","7.62","7.52","21.63M","1.61%"
"03/07/2012","7.46","7.41","7.46","7.35","33.31M","2.33%"
"03/06/2012","7.29","7.39","7.39","7.29","17.11M","-2.67%"
"03/05/2012","7.49","7.54","7.56","7.44","11.22M","-1.45%"
"03/02/2012","7.60","7.50","7.65","7.49","17.09M","1.60%"
"03/01/2012","7.48","7.41","7.52","7.41","18.45M","1.22%"
"02/29/2012","7.39","7.34","7.43","7.26","35.43M","1.65%"
"02/28/2012","7.27","7.17","7.29","7.15","27.60M","2.11%"
"02/27/2012","7.12","7.14","7.21","7.09","14.91M","-0.97%"
"02/24/2012","7.19","7.22","7.24","7.15","18.29M","0.14%"
"02/23/2012","7.18","7.24","7.28","7.18","20.62M","-1.51%"
"02/22/2012","7.29","7.36","7.38","7.25","18.26M","0.00%"
"02/17/2012","7.29","7.36","7.38","7.23","14.80M","-0.27%"
"02/16/2012","7.31","7.21","7.33","7.14","23.17M","0.55%"
"02/15/2012","7.27","7.41","7.44","7.23","28.28M","-1.09%"
"02/14/2012","7.35","7.42","7.44","7.32","12.90M","-0.81%"
"02/13/2012","7.41","7.41","7.44","7.35","19.52M","1.37%"
"02/10/2012","7.31","7.30","7.37","7.24","18.84M","-1.88%"
"02/09/2012","7.45","7.49","7.55","7.37","18.59M","-0.67%"
"02/08/2012","7.50","7.54","7.62","7.44","21.95M","-0.27%"
"02/07/2012","7.52","7.47","7.54","7.41","13.35M","0.27%"
"02/06/2012","7.50","7.46","7.51","7.42","11.65M","0.00%"
"02/03/2012","7.50","7.39","7.53","7.35","18.47M","1.08%"
"02/02/2012","7.42","7.38","7.46","7.31","19.31M","0.27%"
"02/01/2012","7.40","7.46","7.48","7.29","37.32M","-0.27%"
"01/31/2012","7.42","7.53","7.54","7.39","30.31M","-3.13%"
"01/30/2012","7.66","7.67","7.69","7.54","21.27M","-1.67%"
"01/27/2012","7.79","7.73","7.83","7.64","17.09M","0.78%"
"01/26/2012","7.73","7.74","7.80","7.64","17.10M","0.91%"
"01/24/2012","7.66","7.56","7.66","7.47","16.54M","0.66%"
"01/23/2012","7.61","7.60","7.63","7.50","11.58M","-0.26%"
"01/20/2012","7.63","7.57","7.71","7.55","13.47M","0.39%"
"01/19/2012","7.60","7.55","7.65","7.49","21.30M","0.40%"
"01/18/2012","7.57","7.44","7.57","7.39","14.83M","2.02%"
"01/17/2012","7.42","7.48","7.51","7.39","14.68M","-0.13%"
"01/16/2012","7.43","7.39","7.47","7.35","12.05M","0.81%"
"01/13/2012","7.37","7.52","7.53","7.34","20.73M","-1.86%"
"01/12/2012","7.51","7.56","7.60","7.45","15.20M","0.00%"
"01/11/2012","7.51","7.46","7.56","7.40","13.14M","0.13%"
"01/10/2012","7.50","7.52","7.61","7.49","17.02M","0.27%"
"01/09/2012","7.48","7.51","7.53","7.41","13.84M","0.13%"
"01/06/2012","7.47","7.42","7.49","7.36","16.35M","1.36%"
"01/05/2012","7.37","7.32","7.41","7.18","16.21M","-0.67%"
"01/04/2012","7.42","7.37","7.42","7.29","10.87M","0.13%"
"01/03/2012","7.41","7.28","7.43","7.28","11.78M","2.21%"
"01/02/2012","7.25","7.32","7.32","7.17","6.36M","-0.14%"
"12/29/2011","7.26","7.27","7.28","7.17","11.34M","0.97%"
"12/28/2011","7.19","7.31","7.34","7.17","10.01M","-1.78%"
"12/27/2011","7.32","7.30","7.32","7.25","9.70M","0.41%"
"12/26/2011","7.29","7.39","7.39","7.25","4.64M","-0.41%"
"12/23/2011","7.32","7.38","7.42","7.29","14.20M","0.00%"
"12/22/2011","7.32","7.27","7.40","7.24","20.89M","1.24%"
"12/21/2011","7.23","7.20","7.32","7.15","18.64M","-0.28%"
"12/20/2011","7.25","7.15","7.30","7.12","22.18M","2.69%"
"12/19/2011","7.06","6.98","7.14","6.98","16.23M","1.00%"
"12/16/2011","6.99","7.02","7.08","6.96","12.63M","-0.14%"
"12/15/2011","7.00","7.22","7.23","6.98","19.51M","-2.51%"
"12/14/2011","7.18","7.21","7.33","7.17","21.57M","-1.24%"
"12/13/2011","7.27","7.30","7.31","7.20","18.51M","0.97%"
"12/12/2011","7.20","7.20","7.21","7.11","14.73M","-0.28%"
"12/09/2011","7.22","7.18","7.28","7.15","12.20M","0.70%"
"12/08/2011","7.17","7.22","7.28","7.07","21.10M","0.00%"
"12/07/2011","7.17","7.17","7.28","7.14","15.46M","-0.83%"
"12/06/2011","7.23","7.16","7.27","7.09","12.45M","0.56%"
"12/05/2011","7.19","7.19","7.28","7.15","19.94M","1.27%"
"12/02/2011","7.10","7.20","7.27","7.03","18.37M","0.14%"
"12/01/2011","7.09","7.00","7.13","6.94","17.61M","3.50%"
"11/30/2011","6.85","6.73","6.94","6.60","28.23M","4.58%"
"11/29/2011","6.55","6.64","6.71","6.53","12.36M","-0.76%"
"11/28/2011","6.60","6.63","6.69","6.59","10.56M","2.01%"
"11/25/2011","6.47","6.45","6.58","6.39","10.56M","-0.46%"
"11/24/2011","6.50","6.55","6.58","6.37","7.08M","0.31%"
"11/23/2011","6.48","6.53","6.56","6.43","16.95M","-1.67%"
"11/22/2011","6.59","6.67","6.73","6.56","22.94M","-1.35%"
"11/21/2011","6.68","6.67","6.80","6.60","23.58M","-1.91%"
"11/18/2011","6.81","6.98","7.00","6.75","17.37M","-1.87%"
"11/17/2011","6.94","7.11","7.17","6.87","17.73M","-3.48%"
"11/16/2011","7.19","7.09","7.23","7.08","12.81M","0.28%"
"11/14/2011","7.17","7.09","7.28","7.09","12.87M","1.56%"
"11/11/2011","7.06","7.04","7.13","7.03","8.15M","1.44%"
"11/10/2011","6.96","7.10","7.16","6.96","10.09M","-1.97%"
"11/09/2011","7.10","7.04","7.11","6.98","14.96M","-1.53%"
"11/08/2011","7.21","7.20","7.23","7.11","11.14M","0.56%"
"11/07/2011","7.17","7.16","7.24","7.14","8.17M","0.42%"
"11/04/2011","7.14","7.11","7.17","7.01","9.50M","-0.28%"
"11/03/2011","7.16","7.24","7.27","7.10","16.30M","0.70%"
"11/01/2011","7.11","6.86","7.18","6.86","17.78M","-0.84%"
"10/31/2011","7.17","7.15","7.22","7.10","16.93M","-0.97%"
"10/28/2011","7.24","7.22","7.34","7.19","18.41M","-0.41%"
"10/27/2011","7.27","7.37","7.43","7.25","29.83M","3.12%"
"10/26/2011","7.05","7.02","7.05","6.84","28.38M","0.86%"
"10/25/2011","6.99","7.01","7.05","6.77","18.46M","-0.99%"
"10/24/2011","7.06","6.93","7.14","6.91","18.16M","2.47%"
"10/21/2011","6.89","6.76","6.93","6.76","19.77M","2.07%"
"10/20/2011","6.75","6.68","6.77","6.60","17.72M","0.00%"
"10/19/2011","6.75","6.77","6.82","6.69","20.96M","-0.15%"
"10/18/2011","6.76","6.64","6.81","6.55","15.89M","1.65%"
"10/17/2011","6.65","6.56","6.67","6.54","11.07M","-0.45%"
"10/14/2011","6.68","6.74","6.74","6.65","15.40M","-0.15%"
"10/13/2011","6.69","6.61","6.70","6.54","24.05M","2.29%"
"10/11/2011","6.54","6.44","6.62","6.40","23.48M","1.08%"
"10/10/2011","6.47","6.31","6.50","6.24","19.15M","4.02%"
"10/07/2011","6.22","6.45","6.48","6.20","18.14M","-2.51%"
"10/06/2011","6.38","6.42","6.51","6.37","22.60M","0.95%"
"10/05/2011","6.32","6.27","6.36","6.22","19.00M","0.16%"
"10/04/2011","6.31","6.17","6.31","6.05","26.30M","1.12%"
"10/03/2011","6.24","6.32","6.45","6.24","20.78M","-2.50%"
"09/30/2011","6.40","6.42","6.48","6.26","24.76M","-1.69%"
"09/29/2011","6.51","6.51","6.60","6.42","18.22M","1.09%"
